,filepath,tower
9163,corrected/19/negative/274651_179404_19_0.jpg,0
8858,corrected/19/negative/275261_182403_19_2.jpg,0
14087,corrected/19/positive/275854_169651_19_0.jpg,1
702,corrected/19/positive/279097_176127_19_0.jpg,1
11228,corrected/19/positive/272363_174990_19_0.jpg,1
7371,corrected/19/positive/272478_179208_19_0.jpg,1
11120,corrected/19/positive/276760_169072_19_1.jpg,1
5467,corrected/19/negative/282150_175659_19_4.jpg,0
7765,corrected/19/positive/275890_178821_19_0.jpg,1
11960,corrected/19/negative/272162_179266_19_7.jpg,0
9211,corrected/19/negative/276018_167402_19_7.jpg,0
220,corrected/19/positive/278352_177740_19_0.jpg,1
3217,corrected/19/negative/273203_173916_19_6.jpg,0
2970,corrected/19/positive/273572_176987_19_0.jpg,1
13726,corrected/19/positive/277328_181190_19_0.jpg,1
3268,corrected/19/negative/276351_183001_19_4.jpg,0
836,corrected/19/positive/281546_175678_19_0.jpg,1
5889,corrected/19/negative/280463_174254_19_2.jpg,0
13098,corrected/19/positive/274783_179416_19_0.jpg,1
4025,corrected/19/negative/277506_182749_19_4.jpg,0
5461,corrected/19/negative/272108_175842_19_4.jpg,0
5950,corrected/19/negative/274514_182729_19_3.jpg,0
3554,corrected/19/negative/274979_177221_19_0.jpg,0
9523,corrected/19/positive/278994_173112_19_0.jpg,1
6652,corrected/19/positive/282197_175653_19_0.jpg,1
14177,corrected/19/negative/278362_176472_19_2.jpg,0
2848,corrected/19/positive/272112_175834_19_2.jpg,1
2315,corrected/19/positive/272582_174551_19_0.jpg,1
6572,corrected/19/negative/283221_174235_19_6.jpg,0
10677,corrected/19/negative/274819_173850_19_4.jpg,0
7022,corrected/19/negative/276741_172472_19_6.jpg,0
14863,corrected/19/negative/275498_180160_19_0.jpg,0
10723,corrected/19/positive/272243_175196_19_1.jpg,1
3485,corrected/19/negative/276981_169180_19_6.jpg,0
7845,corrected/19/negative/283154_173430_19_0.jpg,0
8753,corrected/19/negative/278702_169328_19_3.jpg,0
1328,corrected/19/positive/274493_179520_19_0.jpg,1
7518,corrected/19/positive/272740_175039_19_0.jpg,1
11041,corrected/19/positive/279264_172046_19_0.jpg,1
10703,corrected/19/negative/278296_179865_19_7.jpg,0
2820,corrected/19/negative/276550_181603_19_4.jpg,0
6911,corrected/19/negative/272417_179191_19_6.jpg,0
10691,corrected/19/negative/276210_176736_19_6.jpg,0
10044,corrected/19/negative/277472_178752_19_6.jpg,0
3438,corrected/19/negative/278366_177662_19_6.jpg,0
5342,corrected/19/positive/275867_172937_19_0.jpg,1
11222,corrected/19/positive/280935_180852_19_0.jpg,1
10310,corrected/19/negative/272388_176163_19_4.jpg,0
755,corrected/19/negative/272780_176079_19_6.jpg,0
8330,corrected/19/negative/275351_177640_19_5.jpg,0
14300,corrected/19/negative/272628_179214_19_3.jpg,0
4085,corrected/19/positive/279511_177417_19_0.jpg,1
2044,corrected/19/negative/273620_172387_19_7.jpg,0
9274,corrected/19/negative/274674_182148_19_3.jpg,0
6208,corrected/19/negative/274779_176634_19_4.jpg,0
12021,corrected/19/positive/273907_178759_19_0.jpg,1
5470,corrected/19/negative/276068_180911_19_0.jpg,0
9911,corrected/19/positive/279733_179317_19_0.jpg,1
9698,corrected/19/negative/275528_172175_19_3.jpg,0
9918,corrected/19/negative/280836_176384_19_1.jpg,0
13453,corrected/19/positive/276144_168027_19_0.jpg,1
3075,corrected/19/negative/276072_182642_19_4.jpg,0
3920,corrected/19/negative/280868_176539_19_5.jpg,0
6706,corrected/19/negative/282951_175284_19_7.jpg,0
13841,corrected/19/positive/272460_174658_19_0.jpg,1
10009,corrected/19/negative/276533_182204_19_3.jpg,0
10649,corrected/19/positive/275582_175373_19_0.jpg,1
12206,corrected/19/negative/279785_181609_19_2.jpg,0
3466,corrected/19/positive/281336_168271_19_0.jpg,1
13786,corrected/19/negative/275020_180255_19_2.jpg,0
12163,corrected/19/positive/272730_171622_19_1.jpg,1
14270,corrected/19/negative/274684_179369_19_6.jpg,0
5409,corrected/19/negative/276971_169281_19_3.jpg,0
12138,corrected/19/negative/274740_170526_19_1.jpg,0
8756,corrected/19/negative/277607_172285_19_7.jpg,0
4959,corrected/19/negative/279811_178906_19_6.jpg,0
7503,corrected/19/negative/280281_169076_19_3.jpg,0
10827,corrected/19/positive/276183_181124_19_0.jpg,1
12365,corrected/19/positive/279719_179368_19_0.jpg,1
5907,corrected/19/negative/274699_179717_19_2.jpg,0
11598,corrected/19/positive/276517_181822_19_0.jpg,1
5913,corrected/19/negative/274714_179311_19_1.jpg,0
701,corrected/19/negative/280054_180924_19_5.jpg,0
1022,corrected/19/negative/278340_178496_19_2.jpg,0
11155,corrected/19/negative/278287_173263_19_4.jpg,0
4691,corrected/19/negative/278851_175866_19_3.jpg,0
5431,corrected/19/negative/275642_170333_19_1.jpg,0
14717,corrected/19/negative/273546_176038_19_6.jpg,0
2268,corrected/19/negative/272693_174589_19_3.jpg,0
14119,corrected/19/negative/276589_168975_19_1.jpg,0
9838,corrected/19/negative/272265_174466_19_1.jpg,0
7189,corrected/19/negative/275740_179494_19_0.jpg,0
2237,corrected/19/positive/275157_180770_19_1.jpg,1
13307,corrected/19/negative/271823_175031_19_7.jpg,0
14734,corrected/19/negative/281440_172617_19_3.jpg,0
10671,corrected/19/negative/277264_170611_19_1.jpg,0
7650,corrected/19/positive/277407_175566_19_0.jpg,1
6634,corrected/19/negative/282216_173413_19_3.jpg,0
5816,corrected/19/negative/275954_173142_19_7.jpg,0
1043,corrected/19/negative/274130_178838_19_6.jpg,0
11311,corrected/19/negative/274288_178818_19_2.jpg,0
11182,corrected/19/negative/280641_169220_19_0.jpg,0
7365,corrected/19/negative/271910_175294_19_4.jpg,0
3540,corrected/19/positive/273871_178747_19_1.jpg,1
2348,corrected/19/negative/279917_168309_19_6.jpg,0
8982,corrected/19/negative/274558_182695_19_6.jpg,0
8073,corrected/19/negative/272350_174895_19_1.jpg,0
2742,corrected/19/positive/282113_174472_19_0.jpg,1
1385,corrected/19/negative/273861_169985_19_5.jpg,0
38,corrected/19/negative/283053_174277_19_4.jpg,0
7456,corrected/19/negative/276971_169281_19_5.jpg,0
10068,corrected/19/negative/272079_179278_19_0.jpg,0
5722,corrected/19/positive/276073_176922_19_0.jpg,1
13589,corrected/19/negative/274304_176188_19_1.jpg,0
8483,corrected/19/negative/276232_181208_19_1.jpg,0
531,corrected/19/negative/276098_182707_19_1.jpg,0
8277,corrected/19/negative/272453_175940_19_3.jpg,0
10697,corrected/19/negative/277282_181115_19_5.jpg,0
11468,corrected/19/negative/279924_178154_19_7.jpg,0
6212,corrected/19/negative/274867_172554_19_4.jpg,0
13717,corrected/19/positive/279447_181796_19_0.jpg,1
3837,corrected/19/positive/275770_172635_19_0.jpg,1
4573,corrected/19/negative/276042_182600_19_2.jpg,0
4836,corrected/19/positive/273093_177000_19_0.jpg,1
1680,corrected/19/negative/274749_176437_19_5.jpg,0
10916,corrected/19/positive/275440_179677_19_0.jpg,1
3266,corrected/19/negative/272387_176143_19_7.jpg,0
14027,corrected/19/positive/273932_180678_19_0.jpg,1
14603,corrected/19/negative/274940_180974_19_2.jpg,0
12384,corrected/19/negative/273838_174760_19_6.jpg,0
903,corrected/19/positive/271899_175545_19_0.jpg,1
1872,corrected/19/negative/274050_180320_19_2.jpg,0
6505,corrected/19/negative/272006_175896_19_1.jpg,0
13099,corrected/19/positive/275674_175304_19_0.jpg,1
3136,corrected/19/negative/274410_169748_19_6.jpg,0
9776,corrected/19/positive/275240_179820_19_0.jpg,1
6291,corrected/19/negative/281303_175292_19_5.jpg,0
5089,corrected/19/positive/272374_179190_19_0.jpg,1
4139,corrected/19/positive/277117_172058_19_0.jpg,1
6924,corrected/19/negative/276353_179648_19_4.jpg,0
9131,corrected/19/negative/271957_175454_19_1.jpg,0
3754,corrected/19/positive/273666_172076_19_0.jpg,1
7973,corrected/19/negative/278213_181397_19_6.jpg,0
1069,corrected/19/negative/279133_176355_19_3.jpg,0
14028,corrected/19/positive/275379_180132_19_0.jpg,1
9967,corrected/19/negative/277224_182735_19_6.jpg,0
5468,corrected/19/positive/279198_176536_19_1.jpg,1
5832,corrected/19/negative/275706_170209_19_4.jpg,0
14372,corrected/19/negative/282846_173570_19_2.jpg,0
9374,corrected/19/negative/279413_181341_19_2.jpg,0
80,corrected/19/positive/274426_179644_19_0.jpg,1
8444,corrected/19/positive/273536_176039_19_0.jpg,1
9676,corrected/19/positive/281193_175636_19_0.jpg,1
10793,corrected/19/positive/275929_172837_19_0.jpg,1
8934,corrected/19/negative/275612_181057_19_3.jpg,0
4038,corrected/19/positive/280081_168831_19_0.jpg,1
9222,corrected/19/positive/279361_181750_19_0.jpg,1
11366,corrected/19/positive/283238_174635_19_0.jpg,1
6955,corrected/19/positive/282680_175345_19_0.jpg,1
12520,corrected/19/negative/282793_174647_19_7.jpg,0
8735,corrected/19/negative/278374_177623_19_3.jpg,0
8749,corrected/19/positive/273537_178897_19_0.jpg,1
8681,corrected/19/negative/278519_180255_19_5.jpg,0
14274,corrected/19/negative/276813_181666_19_0.jpg,0
7156,corrected/19/negative/274249_179330_19_4.jpg,0
7628,corrected/19/negative/279401_169125_19_0.jpg,0
1790,corrected/19/negative/278011_177957_19_3.jpg,0
13771,corrected/19/negative/272976_173987_19_1.jpg,0
3003,corrected/19/negative/274645_178243_19_7.jpg,0
11667,corrected/19/negative/272361_172716_19_3.jpg,0
7251,corrected/19/positive/280760_174053_19_0.jpg,1
10408,corrected/19/negative/272428_173950_19_6.jpg,0
10740,corrected/19/negative/272660_174999_19_5.jpg,0
11961,corrected/19/negative/278437_177450_19_2.jpg,0
13860,corrected/19/positive/272280_175396_19_0.jpg,1
1763,corrected/19/positive/272431_174334_19_0.jpg,1
9584,corrected/19/positive/274539_179458_19_0.jpg,1
11316,corrected/19/negative/275892_168667_19_4.jpg,0
14308,corrected/19/negative/274674_172951_19_5.jpg,0
8436,corrected/19/negative/274312_174694_19_7.jpg,0
7693,corrected/19/negative/274406_178566_19_3.jpg,0
13500,corrected/19/positive/279693_176016_19_0.jpg,1
10013,corrected/19/positive/276758_169065_19_1.jpg,1
4344,corrected/19/negative/276496_182355_19_7.jpg,0
3710,corrected/19/negative/274864_172562_19_1.jpg,0
10941,corrected/19/positive/275896_169545_19_0.jpg,1
3073,corrected/19/negative/282037_175653_19_0.jpg,0
14341,corrected/19/negative/272038_175560_19_2.jpg,0
2817,corrected/19/negative/274629_179761_19_1.jpg,0
13559,corrected/19/negative/279387_181302_19_3.jpg,0
9421,corrected/19/negative/281013_172541_19_5.jpg,0
13872,corrected/19/negative/272984_175363_19_4.jpg,0
11628,corrected/19/positive/282020_168045_19_1.jpg,1
7012,corrected/19/negative/279065_176601_19_7.jpg,0
1448,corrected/19/negative/272955_173019_19_0.jpg,0
667,corrected/19/negative/278841_175693_19_7.jpg,0
12491,corrected/19/positive/279226_180971_19_0.jpg,1
2897,corrected/19/positive/281264_168494_19_0.jpg,1
8257,corrected/19/negative/275876_182212_19_7.jpg,0
2577,corrected/19/negative/277511_177856_19_6.jpg,0
8146,corrected/19/negative/274539_179458_19_0.jpg,0
7155,corrected/19/negative/273003_173980_19_1.jpg,0
9487,corrected/19/positive/278329_178360_19_0.jpg,1
10394,corrected/19/negative/272056_175614_19_4.jpg,0
9125,corrected/19/negative/278284_175783_19_7.jpg,0
14652,corrected/19/negative/279637_168997_19_2.jpg,0
11184,corrected/19/negative/279627_176007_19_7.jpg,0
593,corrected/19/negative/274655_177524_19_7.jpg,0
6372,corrected/19/positive/272514_174472_19_1.jpg,1
13283,corrected/19/negative/279003_169417_19_6.jpg,0
10820,corrected/19/negative/276797_178269_19_7.jpg,0
12336,corrected/19/negative/274263_178843_19_6.jpg,0
3930,corrected/19/positive/275475_179692_19_0.jpg,1
6190,corrected/19/negative/278286_177250_19_6.jpg,0
11580,corrected/19/negative/281090_180782_19_6.jpg,0
14480,corrected/19/negative/274566_174588_19_4.jpg,0
10182,corrected/19/positive/276694_169651_19_0.jpg,1
7635,corrected/19/negative/272261_173647_19_2.jpg,0
14662,corrected/19/negative/280809_180546_19_7.jpg,0
1261,corrected/19/positive/282808_173933_19_0.jpg,1
14669,corrected/19/negative/278791_181838_19_0.jpg,0
9108,corrected/19/negative/274389_169763_19_3.jpg,0
6770,corrected/19/negative/274752_179271_19_2.jpg,0
3460,corrected/19/positive/275329_177793_19_0.jpg,1
3244,corrected/19/negative/273873_169982_19_5.jpg,0
12532,corrected/19/positive/272316_172829_19_0.jpg,1
1438,corrected/19/negative/276400_181318_19_3.jpg,0
3250,corrected/19/negative/272478_179208_19_0.jpg,0
9812,corrected/19/negative/275398_177511_19_0.jpg,0
969,corrected/19/negative/275781_169547_19_6.jpg,0
4293,corrected/19/positive/272243_175824_19_1.jpg,1
1582,corrected/19/negative/280815_176297_19_5.jpg,0
4749,corrected/19/negative/273824_173588_19_6.jpg,0
12081,corrected/19/negative/273641_176996_19_5.jpg,0
8689,corrected/19/negative/278350_173627_19_2.jpg,0
7752,corrected/19/negative/278474_175634_19_6.jpg,0
5340,corrected/19/negative/274477_170260_19_6.jpg,0
1402,corrected/19/positive/273982_180615_19_1.jpg,1
8540,corrected/19/negative/275775_175228_19_7.jpg,0
13346,corrected/19/negative/275626_175378_19_3.jpg,0
8660,corrected/19/negative/272390_172701_19_5.jpg,0
4523,corrected/19/negative/274531_177676_19_6.jpg,0
7143,corrected/19/negative/281636_174696_19_6.jpg,0
2269,corrected/19/negative/278848_175813_19_3.jpg,0
2850,corrected/19/negative/275793_180700_19_0.jpg,0
1673,corrected/19/positive/275904_178734_19_0.jpg,1
14931,corrected/19/positive/275343_177720_19_0.jpg,1
13555,corrected/19/negative/272521_174298_19_0.jpg,0
8743,corrected/19/positive/276533_179150_19_0.jpg,1
3861,corrected/19/positive/276606_177836_19_0.jpg,1
10603,corrected/19/negative/280362_175109_19_7.jpg,0
4892,corrected/19/negative/276439_182628_19_7.jpg,0
14164,corrected/19/negative/275966_178736_19_4.jpg,0
14824,corrected/19/negative/278245_175805_19_2.jpg,0
2069,corrected/19/negative/274775_179763_19_6.jpg,0
8200,corrected/19/negative/273549_181171_19_7.jpg,0
1952,corrected/19/positive/274476_173361_19_0.jpg,1
7900,corrected/19/negative/280775_176047_19_1.jpg,0
14643,corrected/19/negative/279230_169355_19_6.jpg,0
5150,corrected/19/positive/272420_173902_19_0.jpg,1
12504,corrected/19/negative/276503_181448_19_4.jpg,0
5542,corrected/19/negative/278168_172768_19_4.jpg,0
5783,corrected/19/negative/272980_174060_19_3.jpg,0
7468,corrected/19/negative/273911_183121_19_0.jpg,0
14795,corrected/19/negative/278306_177879_19_4.jpg,0
259,corrected/19/negative/280299_169136_19_2.jpg,0
11732,corrected/19/positive/273817_183175_19_1.jpg,1
861,corrected/19/negative/278353_175545_19_1.jpg,0
14453,corrected/19/negative/273029_175441_19_7.jpg,0
9193,corrected/19/negative/273689_180871_19_4.jpg,0
3541,corrected/19/positive/278507_173154_19_0.jpg,1
10060,corrected/19/negative/283273_173349_19_1.jpg,0
14094,corrected/19/negative/275757_182373_19_2.jpg,0
13182,corrected/19/negative/280743_175912_19_5.jpg,0
6029,corrected/19/positive/281065_168796_19_0.jpg,1
11787,corrected/19/negative/274362_177851_19_4.jpg,0
12609,corrected/19/negative/274643_178260_19_5.jpg,0
9843,corrected/19/negative/280210_169715_19_2.jpg,0
14750,corrected/19/negative/281741_174888_19_7.jpg,0
14485,corrected/19/negative/275907_172758_19_4.jpg,0
13959,corrected/19/positive/277060_169588_19_0.jpg,1
6364,corrected/19/positive/275004_174282_19_0.jpg,1
5539,corrected/19/negative/277703_182650_19_3.jpg,0
13640,corrected/19/negative/280775_176047_19_5.jpg,0
9749,corrected/19/positive/279907_168241_19_0.jpg,1
2662,corrected/19/positive/272280_175968_19_0.jpg,1
4909,corrected/19/negative/278151_178598_19_1.jpg,0
1526,corrected/19/positive/273367_173936_19_1.jpg,1
1215,corrected/19/positive/278556_181485_19_0.jpg,1
1288,corrected/19/positive/279686_181661_19_0.jpg,1
6242,corrected/19/positive/273471_183059_19_0.jpg,1
1103,corrected/19/negative/273641_172072_19_4.jpg,0
5790,corrected/19/negative/279537_181741_19_5.jpg,0
11363,corrected/19/positive/282958_175283_19_0.jpg,1
4653,corrected/19/positive/281456_173567_19_0.jpg,1
11259,corrected/19/negative/273947_173539_19_4.jpg,0
5387,corrected/19/positive/281468_175690_19_0.jpg,1
11772,corrected/19/negative/279068_180623_19_6.jpg,0
10051,corrected/19/negative/275819_180660_19_5.jpg,0
11412,corrected/19/negative/278942_172803_19_4.jpg,0
14605,corrected/19/positive/274336_177547_19_0.jpg,1
10701,corrected/19/negative/274973_179574_19_5.jpg,0
131,corrected/19/negative/278272_175789_19_4.jpg,0
12471,corrected/19/negative/279789_174177_19_0.jpg,0
3158,corrected/19/negative/274358_169868_19_7.jpg,0
3293,corrected/19/negative/280875_168950_19_2.jpg,0
8098,corrected/19/negative/275756_168677_19_0.jpg,0
11633,corrected/19/negative/273603_172341_19_2.jpg,0
10651,corrected/19/negative/275585_179210_19_2.jpg,0
7184,corrected/19/negative/273127_176967_19_1.jpg,0
8551,corrected/19/positive/273731_183045_19_0.jpg,1
9148,corrected/19/negative/283261_174524_19_1.jpg,0
1909,corrected/19/negative/272335_174343_19_4.jpg,0
12097,corrected/19/negative/278383_177332_19_1.jpg,0
225,corrected/19/positive/274701_173394_19_0.jpg,1
2430,corrected/19/negative/273496_183056_19_5.jpg,0
5524,corrected/19/negative/277754_172312_19_4.jpg,0
9182,corrected/19/negative/276890_169651_19_7.jpg,0
14574,corrected/19/positive/276302_167674_19_0.jpg,1
2042,corrected/19/negative/274146_175036_19_2.jpg,0
1500,corrected/19/negative/276501_179173_19_5.jpg,0
11166,corrected/19/positive/272220_175227_19_0.jpg,1
213,corrected/19/negative/275723_179028_19_7.jpg,0
9561,corrected/19/positive/278383_173170_19_0.jpg,1
1559,corrected/19/negative/273484_176067_19_4.jpg,0
6348,corrected/19/negative/272782_172032_19_1.jpg,0
10123,corrected/19/positive/275822_172702_19_0.jpg,1
8275,corrected/19/negative/275369_179965_19_3.jpg,0
8768,corrected/19/positive/275833_180612_19_1.jpg,1
939,corrected/19/negative/276811_178250_19_7.jpg,0
3836,corrected/19/positive/278105_175693_19_0.jpg,1
5064,corrected/19/negative/276653_177838_19_3.jpg,0
4189,corrected/19/negative/271817_174603_19_6.jpg,0
14789,corrected/19/positive/274363_176252_19_0.jpg,1
7498,corrected/19/negative/275976_182403_19_4.jpg,0
1000,corrected/19/negative/282932_173522_19_7.jpg,0
2442,corrected/19/positive/271951_175838_19_0.jpg,1
2230,corrected/19/negative/280580_180873_19_5.jpg,0
2608,corrected/19/negative/277275_177853_19_5.jpg,0
2981,corrected/19/positive/278191_175822_19_0.jpg,1
1271,corrected/19/negative/283061_174705_19_4.jpg,0
11082,corrected/19/negative/278811_181555_19_1.jpg,0
2861,corrected/19/negative/282992_175283_19_1.jpg,0
14870,corrected/19/negative/275725_170183_19_1.jpg,0
276,corrected/19/negative/279255_181805_19_2.jpg,0
5884,corrected/19/negative/277809_182058_19_2.jpg,0
14861,corrected/19/negative/275152_179726_19_0.jpg,0
13541,corrected/19/negative/272296_174244_19_2.jpg,0
6832,corrected/19/negative/276277_177811_19_4.jpg,0
3666,corrected/19/negative/274387_169966_19_2.jpg,0
7320,corrected/19/positive/274207_178874_19_0.jpg,1
4479,corrected/19/positive/275759_180410_19_0.jpg,1
14642,corrected/19/positive/283005_173477_19_0.jpg,1
14895,corrected/19/positive/279438_181797_19_0.jpg,1
13509,corrected/19/positive/274155_175027_19_0.jpg,1
14214,corrected/19/positive/279881_178239_19_0.jpg,1
7280,corrected/19/negative/277779_182541_19_1.jpg,0
6608,corrected/19/negative/275582_173778_19_0.jpg,0
10023,corrected/19/positive/278173_176068_19_0.jpg,1
13677,corrected/19/positive/277111_171659_19_0.jpg,1
6793,corrected/19/negative/274233_176081_19_4.jpg,0
8310,corrected/19/negative/276512_182048_19_5.jpg,0
12925,corrected/19/positive/279897_168370_19_0.jpg,1
2519,corrected/19/positive/276522_178650_19_0.jpg,1
10800,corrected/19/negative/274684_173243_19_3.jpg,0
4518,corrected/19/negative/274393_169777_19_2.jpg,0
13843,corrected/19/negative/275678_169521_19_6.jpg,0
2390,corrected/19/positive/280612_169250_19_0.jpg,1
12286,corrected/19/negative/275429_179918_19_6.jpg,0
4674,corrected/19/positive/278420_175555_19_0.jpg,1
5332,corrected/19/positive/274402_177932_19_0.jpg,1
7848,corrected/19/negative/275980_182409_19_5.jpg,0
192,corrected/19/negative/279771_168925_19_4.jpg,0
5827,corrected/19/positive/281029_180736_19_0.jpg,1
210,corrected/19/positive/282806_173895_19_0.jpg,1
12091,corrected/19/negative/274377_176262_19_5.jpg,0
1927,corrected/19/negative/282969_173504_19_1.jpg,0
8568,corrected/19/positive/272415_174006_19_0.jpg,1
5930,corrected/19/negative/278323_178322_19_0.jpg,0
884,corrected/19/positive/274713_176585_19_0.jpg,1
11083,corrected/19/positive/273864_178746_19_0.jpg,1
11289,corrected/19/positive/271809_175441_19_0.jpg,1
698,corrected/19/negative/275443_179613_19_3.jpg,0
8324,corrected/19/negative/279768_178583_19_6.jpg,0
14748,corrected/19/positive/273783_173942_19_0.jpg,1
10455,corrected/19/negative/278651_172951_19_5.jpg,0
944,corrected/19/negative/278136_178618_19_2.jpg,0
10048,corrected/19/negative/271731_176489_19_0.jpg,0
12656,corrected/19/positive/275458_171202_19_0.jpg,1
9743,corrected/19/positive/275713_169524_19_0.jpg,1
13476,corrected/19/negative/275547_168600_19_7.jpg,0
12540,corrected/19/negative/274251_182902_19_3.jpg,0
12339,corrected/19/negative/279102_176182_19_7.jpg,0
7839,corrected/19/negative/276369_178654_19_4.jpg,0
2933,corrected/19/negative/279531_181747_19_2.jpg,0
11747,corrected/19/positive/276924_169637_19_0.jpg,1
11115,corrected/19/negative/272851_174178_19_6.jpg,0
14585,corrected/19/negative/272268_175355_19_0.jpg,0
5107,corrected/19/negative/278757_181584_19_1.jpg,0
9336,corrected/19/negative/274474_178488_19_6.jpg,0
10196,corrected/19/negative/281337_174901_19_7.jpg,0
3362,corrected/19/negative/279897_168405_19_5.jpg,0
11291,corrected/19/negative/276980_169346_19_0.jpg,0
10582,corrected/19/positive/280811_174009_19_0.jpg,1
8289,corrected/19/negative/278536_175642_19_3.jpg,0
1151,corrected/19/negative/275704_176934_19_3.jpg,0
8163,corrected/19/negative/276803_181639_19_3.jpg,0
897,corrected/19/negative/274343_174738_19_4.jpg,0
7719,corrected/19/negative/272051_174808_19_6.jpg,0
3638,corrected/19/positive/273070_170248_19_0.jpg,1
13778,corrected/19/positive/272921_172787_19_0.jpg,1
2693,corrected/19/negative/272876_174457_19_5.jpg,0
2329,corrected/19/negative/273641_170026_19_6.jpg,0
10170,corrected/19/negative/276517_182073_19_7.jpg,0
9237,corrected/19/positive/276495_182383_19_0.jpg,1
11488,corrected/19/positive/275869_167183_19_0.jpg,1
7625,corrected/19/negative/282936_174702_19_4.jpg,0
6897,corrected/19/negative/280209_174290_19_5.jpg,0
10169,corrected/19/positive/282216_173413_19_0.jpg,1
6732,corrected/19/negative/275582_173778_19_5.jpg,0
9299,corrected/19/positive/272755_174166_19_0.jpg,1
2491,corrected/19/negative/272340_174068_19_6.jpg,0
790,corrected/19/positive/281208_168325_19_0.jpg,1
8414,corrected/19/positive/276807_178478_19_0.jpg,1
11746,corrected/19/negative/271779_174527_19_3.jpg,0
7286,corrected/19/negative/281899_174515_19_4.jpg,0
6315,corrected/19/negative/272353_174770_19_4.jpg,0
2795,corrected/19/negative/275757_168511_19_5.jpg,0
12564,corrected/19/negative/275985_180718_19_3.jpg,0
8282,corrected/19/negative/275599_175364_19_4.jpg,0
7652,corrected/19/positive/272613_171104_19_0.jpg,1
12083,corrected/19/negative/276144_182771_19_5.jpg,0
9499,corrected/19/positive/277261_170257_19_0.jpg,1
4930,corrected/19/positive/276453_182570_19_0.jpg,1
10165,corrected/19/positive/276050_168742_19_0.jpg,1
4970,corrected/19/positive/272361_172716_19_0.jpg,1
4673,corrected/19/negative/278651_175672_19_7.jpg,0
10036,corrected/19/negative/275901_172751_19_2.jpg,0
10939,corrected/19/negative/275827_180756_19_6.jpg,0
158,corrected/19/negative/275989_182424_19_7.jpg,0
13331,corrected/19/positive/274230_182921_19_0.jpg,1
4528,corrected/19/positive/279265_181646_19_0.jpg,1
14791,corrected/19/negative/283176_174695_19_3.jpg,0
3401,corrected/19/negative/274701_173394_19_3.jpg,0
1363,corrected/19/positive/272232_175286_19_0.jpg,1
4830,corrected/19/negative/274962_174524_19_1.jpg,0
14454,corrected/19/negative/282992_175283_19_0.jpg,0
7427,corrected/19/negative/275549_170958_19_2.jpg,0
13854,corrected/19/positive/273895_180697_19_0.jpg,1
11340,corrected/19/negative/280373_175116_19_5.jpg,0
8231,corrected/19/positive/281121_172571_19_0.jpg,1
5153,corrected/19/negative/280013_178606_19_2.jpg,0
914,corrected/19/negative/276634_181595_19_4.jpg,0
2254,corrected/19/negative/275790_173076_19_1.jpg,0
4802,corrected/19/negative/277212_169914_19_0.jpg,0
8497,corrected/19/negative/281066_175622_19_2.jpg,0
10868,corrected/19/negative/282888_174999_19_7.jpg,0
6197,corrected/19/positive/273462_178959_19_0.jpg,1
8267,corrected/19/negative/277356_182763_19_2.jpg,0
2088,corrected/19/positive/277224_182735_19_0.jpg,1
10061,corrected/19/positive/273922_169991_19_0.jpg,1
12332,corrected/19/positive/279464_174566_19_0.jpg,1
13873,corrected/19/positive/277157_171795_19_0.jpg,1
11795,corrected/19/positive/274771_170534_19_1.jpg,1
11064,corrected/19/negative/275682_180330_19_3.jpg,0
2930,corrected/19/positive/280477_175305_19_0.jpg,1
6629,corrected/19/positive/271902_175493_19_0.jpg,1
13880,corrected/19/negative/275187_177624_19_2.jpg,0
13924,corrected/19/negative/276203_179524_19_5.jpg,0
7562,corrected/19/negative/274877_179362_19_5.jpg,0
659,corrected/19/negative/280905_175696_19_4.jpg,0
9479,corrected/19/negative/277782_182536_19_6.jpg,0
10277,corrected/19/negative/277365_181181_19_4.jpg,0
11282,corrected/19/negative/275689_172325_19_5.jpg,0
9910,corrected/19/positive/273227_172056_19_0.jpg,1
9037,corrected/19/positive/272041_174790_19_0.jpg,1
1129,corrected/19/negative/277090_177963_19_0.jpg,0
9729,corrected/19/positive/276110_167424_19_0.jpg,1
5349,corrected/19/negative/279858_168727_19_6.jpg,0
6445,corrected/19/negative/274246_169871_19_2.jpg,0
6349,corrected/19/positive/278513_175641_19_0.jpg,1
1636,corrected/19/negative/279906_179515_19_1.jpg,0
13057,corrected/19/negative/278143_176395_19_1.jpg,0
8313,corrected/19/negative/275066_181378_19_5.jpg,0
3507,corrected/19/negative/275739_176917_19_6.jpg,0
868,corrected/19/positive/271976_175507_19_3.jpg,1
2997,corrected/19/negative/274187_173406_19_6.jpg,0
13779,corrected/19/negative/274430_169748_19_3.jpg,0
10788,corrected/19/negative/276323_178679_19_4.jpg,0
7667,corrected/19/positive/274836_179849_19_1.jpg,1
7,corrected/19/positive/275518_179297_19_0.jpg,1
7058,corrected/19/positive/280379_174296_19_0.jpg,1
3123,corrected/19/negative/271789_174919_19_7.jpg,0
3619,corrected/19/positive/275323_179360_19_0.jpg,1
4211,corrected/19/negative/274730_173165_19_0.jpg,0
2573,corrected/19/negative/273269_173443_19_4.jpg,0
11319,corrected/19/negative/273905_183124_19_2.jpg,0
2062,corrected/19/positive/274459_177682_19_0.jpg,1
3373,corrected/19/negative/274269_179949_19_6.jpg,0
14363,corrected/19/positive/274241_177386_19_0.jpg,1
